immo_id,lat,lng,rent,sqm
97877043,52.54295,13.57585,876.18,85.9
97877042,52.52415,13.59453,483.77,83.93
97874971,52.53135,13.34169,999.0,93.0
97874120,52.41493,13.36141,695.0,64.51
97874038,52.55554,13.38349,940.0,97.0
97873486,52.50378,13.37719,399.25,42.93
97872637,52.50378,13.37719,390.66,42.93
97872333,52.53567,13.27182,655.0,58.0
97872331,52.42595,13.43238,565.0,82.72
97872247,52.41888,13.28692,1153.0,107.82
97871282,52.5176,13.38784,1645.46,113.48
97871215,52.51787,13.38807,2863.56,204.54
97870623,52.52218,13.16496,277.54,41.0
97870275,52.55115,13.41332,934.38,81.25
97870211,52.47868,13.4233,749.0,54.0
97867793,52.56421,13.40316,781.62,56.07
97867197,52.52969,13.55907,750.0,83.2
97866873,52.51194,13.50857,717.1,71.0
97866841,52.49033,13.29602,719.0,77.0
97866752,52.54609,13.19891,899.0,128.77
97866729,52.50718,13.46758,822.12,63.24
97866724,52.5496,13.45594,1002.4,100.24
97866290,52.61806,13.24063,1000.0,147.0
97866106,52.50646,13.47007,614.39,91.7
97865865,52.53917,13.58479,276.1,45.94
97863708,52.44688,13.31396,1086.75,94.5
97863600,52.44937,13.30464,1350.0,123.07
97863568,52.55993,13.37429,358.65,50.82
97863332,52.49291,13.4272,761.19,53.61
97863116,52.53407,13.40157,400.0,38.0
97863034,52.54057,13.41302,1265.67,96.86
97862999,52.55953,13.37357,434.8,61.61
97862296,52.51828,13.46882,1400.0,101.09
97861815,52.48191,13.44331,752.0,58.94
97861797,52.61449,13.49482,295.19,43.41
97861075,52.54057,13.41302,1265.67,96.86
97860143,52.55692,13.43119,781.47,86.83
97859838,52.45681,13.32936,431.0,39.17
97858696,52.50027,13.36161,3094.0,237.0
97858660,52.415,13.33333,638.0,70.8
97858651,52.415,13.33333,725.0,90.54
97858636,52.52969,13.55907,780.0,86.63
97858624,52.53922,13.44407,599.0,35.0
97858586,52.52969,13.55907,780.0,86.64
97858573,52.51814,13.54655,615.0,68.2
97839876,52.55256,13.37726,500.0,45.0
97839812,52.54794,13.20181,585.0,66.0
97839518,52.46936,13.43366,530.0,45.0
97839300,52.48689,13.31615,543.6,36.24
97839123,52.42059,13.31094,794.97,72.24
97837664,52.49051,13.5114,329.06,50.63
97837656,52.52218,13.45243,1073.0,85.82
97835940,52.52318,13.33914,850.0,75.0
97835830,52.57079,13.37853,599.63,60.63
97835545,52.42668,13.34004,1365.0,182.0
97835486,52.51665,13.2906,1200.0,88.0
97835351,52.54923,13.44784,750.0,89.05
97834775,52.53102,13.3252,782.0,60.15
97834768,52.48986,13.48169,1009.26,82.93
97834450,52.4918,13.29104,1554.0,111.0
97834446,52.55307,13.34473,1076.0,89.66
97833969,52.51009,13.46409,697.4,69.74
97833781,52.49159,13.32647,2277.0,207.0
97833553,52.42668,13.34004,1365.0,182.0
97833077,52.5419,13.35151,487.1,51.32
97833022,52.50575,13.2928,474.08,64.0
97832909,52.54681,13.36957,971.28,102.24
97832673,52.4486,13.37978,999.0,99.95
97832192,52.56652,13.39604,774.0,64.5
97831755,52.56523,13.32049,493.3,57.12
97831550,52.54497,13.41722,1350.0,104.0
97830929,52.54284,13.57674,635.44,55.74
97830928,52.54222,13.57509,831.49,75.59
97830927,52.54222,13.57509,809.03,75.61
97830923,52.41775,13.50406,463.26,64.36
97829864,52.52835,13.4096,1432.0,89.5
97829768,52.52835,13.4096,1387.5,92.5
97829757,52.5098,13.39749,713.0,38.5
97829742,52.51817,13.4592,867.3,87.71
97829728,52.47895,13.4463,810.0,67.49
97829612,52.42668,13.34004,1365.0,182.0
97829105,52.48766,13.43714,593.61,61.62
97828784,52.5096,13.30318,995.0,79.62
97828567,52.48258,13.36057,469.0,38.29
97828085,52.45915,13.58191,600.0,105.0
97826888,52.54889,13.44747,916.0,70.43
97826848,52.54878,13.44736,725.0,55.8
97826802,52.55008,13.45818,1465.0,146.47
97826789,52.56003,13.38285,499.0,38.35
97826776,52.56003,13.38285,578.0,44.48
97825043,52.51671,13.4129,1685.0,93.62
97808164,52.44522,13.5079,675.0,74.96
97805609,52.44889,13.38224,1302.0,123.97
97800693,52.52145,13.42385,839.68,52.48
97800684,52.52145,13.42385,1727.24,119.04
97800683,52.52145,13.42385,839.68,52.48
97800679,52.52145,13.42385,813.44,52.48
97800675,52.52145,13.42385,1327.2,88.48
97800673,52.52145,13.42385,813.44,52.48
97800669,52.52145,13.42385,1371.44,88.48
97800667,52.52145,13.42385,813.44,52.48
97798959,52.52145,13.42385,1238.72,88.48
97797922,52.52145,13.42385,760.96,52.48
97797918,52.52145,13.42385,734.72,52.48
97796888,52.54488,13.42875,643.3,61.56
97796265,52.52814,13.17012,670.35,60.84
97796051,52.5388,13.60518,282.92,51.44
97795788,52.49867,13.42732,539.0,38.0
97795632,52.55304,13.56703,378.18,68.76
97795333,52.55222,13.36316,999.0,71.21
97794642,52.51841,13.28685,623.69,55.67
97794603,52.42529,13.72049,610.88,53.12
97794460,52.54477,13.35994,567.0,66.1
97794093,52.41486,13.36094,687.9,68.79
97793623,52.55124,13.41273,638.55,58.05
97793413,52.58191,13.40587,909.0,101.0
97792858,52.58538,13.39237,1082.0,103.0
97789947,52.45009,13.3221,1359.0,151.0
97787528,52.51044,13.45616,1180.0,76.5
97787200,52.53696,13.37125,919.3,64.0
97787196,52.51702,13.43863,1009.0,96.1
97786897,52.57374,13.21334,479.0,57.77
97786534,52.49865,13.46135,356.0,27.98
97786530,52.55359,13.38556,621.0,64.58
97785337,52.43688,13.55522,629.72,64.52
97785336,52.4558,13.5741,549.53,63.53
97785308,52.47319,13.46539,539.0,51.0
97784972,52.47319,13.46539,749.0,74.0
97783986,52.54969,13.55501,378.4,68.8
97783962,52.52666,13.32807,590.0,56.0
97783535,52.49837,13.48324,286.0,44.0
97772395,52.51008,13.29283,1980.0,154.0
97770451,52.49981,13.41526,1310.0,72.2
97767234,52.57325,13.41996,1345.0,121.0
97764632,52.41024,13.53524,341.7,49.43
97761724,52.52333,13.20148,516.0,73.63
97745877,52.51232,13.38933,780.0,110.0
97744500,52.48647,13.4467,595.0,45.86
97743613,52.56651,13.36675,750.0,76.52
97736350,52.44452,13.27014,1456.08,109.11
97736321,52.45254,13.33099,1105.0,91.0
97720408,52.53102,13.3252,844.0,67.52
97718188,52.5336,13.37986,1596.52,95.6
97717886,52.54394,13.24465,615.0,87.82
97716812,52.47535,13.42658,1249.6,113.6
97716737,52.49404,13.43991,769.0,56.05
97716443,52.53721,13.26497,560.0,69.59
97716282,52.55297,13.41317,700.56,50.04
97716122,52.54514,13.44265,684.0,57.0
97715734,52.54505,13.44271,1134.24,94.52
97715369,52.47226,13.4527,1500.0,117.27
97715252,52.46039,13.38435,1199.0,104.0
97715203,52.46272,13.59193,505.35,56.15
97715119,52.5343,13.44374,999.72,80.17
97714280,52.55513,13.3726,849.0,64.0
97713601,52.53455,13.44478,999.81,80.5
97713231,52.39587,13.40116,630.0,70.55
97712083,52.43368,13.54958,823.75,71.63
97712080,52.53016,13.39038,1950.0,79.94
97711872,52.56421,13.40316,878.94,74.74
97711754,52.43368,13.54958,602.7,49.0
97711511,52.60765,13.3354,499.0,77.0
97711121,52.496,13.29942,499.4,45.4
97710881,52.57369,13.42167,836.0,99.33
97710265,52.5512,13.41313,990.21,76.17
97709782,52.48157,13.43835,460.0,37.0
97709779,52.55134,13.37217,460.0,39.0
97709498,52.5756,13.27449,714.6,71.46
97709381,52.4858,13.32842,455.66,58.18
97709305,52.57374,13.21623,481.0,55.92
97709209,52.4902,13.34343,640.0,40.0
97709186,52.57374,13.21623,481.0,55.92
97708729,52.45135,13.53875,391.95,65.0
97708641,52.4889,13.36207,1549.0,99.21
97707121,52.51828,13.46882,1400.0,101.09
97706871,52.52767,13.35116,1111.02,96.61
97705057,52.52968,13.37038,1856.6,92.83
97704998,52.52968,13.37038,1634.3,83.81
97704930,52.53227,13.416,5202.0,289.0
97704893,52.53045,13.42405,1885.0,130.0
97704794,52.50544,13.28385,1514.1,147.0
97704597,52.58655,13.28835,880.0,103.0
97704262,52.57413,13.21446,838.0,98.5
97704000,52.50895,13.47249,740.0,48.56
97703966,52.49051,13.5114,584.21,49.72
97703961,52.49103,13.51208,845.0,81.25
97703960,52.49103,13.51208,811.55,81.16
97703958,52.49087,13.51168,894.92,85.23
97703957,52.49087,13.51168,993.56,84.2
97703956,52.49057,13.51165,654.37,55.46
97703955,52.49087,13.51168,800.69,85.18
97703954,52.49057,13.51165,598.37,55.41
97703953,52.49087,13.51168,852.63,79.69
97703952,52.49087,13.51168,664.34,63.27
97703951,52.49087,13.51168,884.05,84.2
97703950,52.49057,13.51165,565.79,55.47
97703949,52.49087,13.51168,813.04,79.71
97703948,52.49057,13.51165,546.74,56.37
97703947,52.49087,13.51168,798.49,85.4
97703946,52.49067,13.51222,1050.44,84.04
97703945,52.49052,13.51149,1033.35,96.58
97703944,52.49052,13.51149,1011.73,96.36
97703942,52.49067,13.51222,947.12,96.65
97703941,52.53072,13.59713,304.56,53.06
97703659,52.43987,13.50345,1090.0,121.53
97703075,52.51274,13.47094,649.0,49.0
97702477,52.44552,13.37468,591.76,62.29
97702133,52.49865,13.46135,436.0,43.52
97702011,52.61718,13.49057,523.94,77.05
97701863,52.48854,13.52191,680.0,54.54
97701077,52.56817,13.21296,550.0,53.42
97701004,52.50109,13.37123,966.24,60.39
97686023,52.55513,13.42772,699.0,47.0
97684782,52.4359,13.55571,553.0,66.02
97684143,52.53072,13.59713,348.55,68.21
97684142,52.53035,13.59626,304.56,53.06
97684140,52.53219,13.62138,432.49,73.08
97684139,52.53301,13.61971,371.96,61.37
97683133,52.54628,13.41195,1415.0,94.15
97682810,52.53072,13.38124,1017.26,92.31
97680888,52.56499,13.4161,355.0,35.56
97680825,52.43507,13.3095,931.0,80.88
97680494,52.51859,13.43206,578.43,64.27
97680016,52.55566,13.40803,1049.0,77.77
97679590,52.55597,13.37428,920.0,68.06
97679072,52.51851,13.43239,568.88,62.86
97678338,52.45615,13.62708,1363.0,127.0
97678324,52.45615,13.62708,1310.0,96.0
97678317,52.45615,13.62708,1200.0,98.0
97678306,52.45615,13.62708,1190.0,96.0
97678020,52.56663,13.19874,839.0,100.0
97678009,52.54222,13.57509,881.16,83.92
97678008,52.54222,13.57509,734.16,64.97
97678007,52.54222,13.57509,987.3,98.73
97678006,52.54222,13.57509,361.14,55.56
97678005,52.54222,13.57509,592.7,55.4
97678003,52.54124,13.57597,626.54,55.55
97678002,52.54124,13.57597,817.08,75.38
97677808,52.54217,13.35743,428.0,46.7
97677786,52.50169,13.45609,800.0,80.0
97677486,52.54097,13.3506,520.0,41.8
97676949,52.46362,13.43723,575.0,87.13
97676519,52.49273,13.42617,732.36,61.03
97675975,52.55244,13.37023,735.0,62.34
97674228,52.56663,13.19874,1199.0,134.0
97674149,52.45342,13.53631,323.96,49.84
97673968,52.61832,13.46923,399.5,43.01
97673888,52.47449,13.45378,636.0,65.0
97673883,52.51839,13.17393,454.0,78.32
97673779,52.42416,13.21737,1400.0,116.56
97673567,52.60301,13.4811,799.0,92.0
97673547,52.5191,13.307,645.0,55.82
97673480,52.44452,13.27014,1456.08,109.11
97673342,52.46257,13.5884,800.95,84.31
97673260,52.49459,13.41412,1066.56,66.66
97673103,52.55489,13.42133,735.8,73.58
97671657,52.58296,13.37737,650.0,69.4
97670895,52.49122,13.39393,1049.0,73.0
97670555,52.57232,13.3313,495.0,41.92
97667109,52.55738,13.34978,440.0,45.0
97653654,52.5382,13.40305,326.0,0.0
97652697,52.52914,13.40551,910.0,100.0
97652422,52.42014,13.28678,645.0,51.25
97650349,52.53509,13.35165,779.62,91.72
97648941,52.5407,13.35687,604.0,56.21
97648676,52.5407,13.35687,603.0,56.5
97647682,52.5407,13.35687,481.0,41.44
97647218,52.52687,13.33196,600.0,55.0
97647143,52.4502,13.34268,649.0,61.0
97646915,52.4502,13.34268,649.0,59.0
97646474,52.47737,13.43138,446.82,76.67
97645101,52.60827,13.32903,352.67,72.0
97645033,52.54445,13.60737,419.06,70.81
97644925,52.60867,13.33487,590.0,95.0
97643938,52.45324,13.53776,1353.68,117.21
97643937,52.45324,13.53776,1336.43,102.56
97643936,52.45324,13.53776,1144.07,88.69
97643871,52.55361,13.40887,970.0,97.0
97643836,52.5176,13.38784,1645.46,113.48
97643040,52.45342,13.53631,374.14,57.56
97642380,52.49813,13.3803,510.0,57.0
97642280,52.54314,13.42552,1034.4,64.65
97642271,52.54314,13.42552,1056.8,66.05
97641321,52.49068,13.31589,616.0,58.66
97641264,52.45615,13.62708,1260.0,96.0
97641014,52.50389,13.38387,873.0,38.0
97640811,52.54889,13.44747,909.0,69.89
97640465,52.58561,13.3728,780.0,88.5
97637469,52.56297,13.40912,899.0,73.0
97637385,52.49657,13.29423,1665.32,144.81
97637361,52.51199,13.41995,1942.56,161.88
97637220,52.44408,13.38932,370.0,51.0
97637145,52.56297,13.40912,899.0,75.0
97636036,52.4937,13.43375,516.32,49.42
97635651,52.56297,13.40912,649.0,55.0
97634616,52.50124,13.38418,883.52,55.22
97634399,52.52056,13.30477,567.42,54.56
97634150,52.42668,13.34004,1064.0,112.0
97633334,52.48805,13.37427,313.0,37.27
97632855,52.55205,13.43064,399.0,35.0
97632838,52.55659,13.38201,669.0,58.0
97632300,52.46937,13.43327,812.0,58.0
97631688,52.49864,13.39445,330.85,48.76
97631273,52.52242,13.44959,1260.0,90.0
97630437,52.51358,13.45595,552.12,46.01
97630158,52.52145,13.42385,1999.0,119.01
97629970,52.52835,13.4096,1387.5,92.5
97629957,52.52835,13.4096,1432.0,89.5
97616075,52.43796,13.58281,999.0,106.18
97612494,52.53443,13.37913,1500.0,102.8
97611543,52.46457,13.51198,400.0,20.0
97610959,52.54222,13.57509,601.13,55.66
97610958,52.54234,13.57661,794.69,75.49
97610957,52.5415,13.57641,877.82,82.27
97610776,52.41678,13.58974,706.0,78.53
97609731,52.56516,13.39547,662.0,48.99
97609722,52.49735,13.32828,1999.0,125.0
97609719,52.47966,13.43028,840.0,64.42
97609285,52.49865,13.46135,564.0,50.8
97608292,52.53227,13.416,5202.0,289.0
97607951,52.49864,13.39445,347.71,51.36
97607787,52.55734,13.41708,280.0,28.33
97607632,52.49864,13.39445,271.0,40.03
97607555,52.54217,13.35743,800.0,102.6
97607452,52.41297,13.58142,873.0,82.9
97607432,52.5451,13.20044,684.0,72.0
97606150,52.4487,13.58436,605.62,71.25
97606006,52.56032,13.44939,699.0,67.0
97605777,52.57522,13.33318,388.47,50.45
97605544,52.50832,13.30165,671.0,65.19
97605361,52.46876,13.33556,660.54,55.16
97604252,52.45046,13.33998,495.0,34.46
97604121,52.53045,13.42405,1885.0,130.0
97604087,52.50544,13.28385,1514.1,147.0
97604019,52.53254,13.41581,3398.42,188.0
97603953,52.53214,13.41533,4218.14,216.32
97603930,52.55699,13.41524,379.0,38.21
97603827,52.53214,13.41533,4128.64,211.73
97603782,52.60357,13.31131,565.0,59.0
97603751,52.49845,13.35168,1022.0,136.28
97603420,52.50338,13.38733,499.0,37.0
97602580,52.43522,13.55264,500.0,60.12
97602306,52.54162,13.36158,360.0,40.0
97602049,52.51327,13.47252,469.0,33.0
97602041,52.55338,13.34526,764.0,63.65
97601998,52.48206,13.45361,505.0,45.92
97601870,52.55449,13.41015,418.0,39.73
97601769,52.55508,13.40695,1690.0,111.21
97601490,52.4487,13.38566,619.0,65.0
97601337,52.51792,13.38803,1705.99,120.14
97601078,52.49746,13.36589,2200.0,156.84
97600978,52.49,13.38047,689.0,46.0
97600659,52.51511,13.46473,699.0,58.0
97600476,52.54689,13.40903,1200.0,79.0
97599400,52.56737,13.36915,318.86,40.88
97598259,52.52469,13.33361,413.9,38.32
97596650,52.45191,13.57022,1042.9,104.29
97584646,52.42014,13.28678,1743.0,139.0
97583312,52.49681,13.3117,1989.0,184.39
97578999,52.57265,13.41963,750.0,75.13
97577762,52.50443,13.3081,1995.0,167.0
97577650,52.56003,13.38285,499.0,38.35
97577213,52.56003,13.38285,578.0,44.48
97575482,52.53796,13.40375,1204.5,96.36
97574819,52.56646,13.19885,839.0,99.0
97574727,52.49332,13.39273,1200.0,89.38
97574512,52.54556,13.20435,489.0,43.0
97574453,52.49159,13.32647,2277.0,207.0
97574437,52.41888,13.28692,1153.0,107.82
97574287,52.47842,13.34624,701.0,64.0
97574177,52.52835,13.4096,1387.5,92.5
97574062,52.52835,13.4096,1432.0,89.5
97574010,52.51008,13.29283,2680.0,183.0
97573977,52.51008,13.29283,2680.0,183.0
97573718,52.52649,13.19594,599.0,65.0
97573689,52.48199,13.44408,936.0,90.37
97573677,52.51267,13.41932,1590.0,94.0
97573438,52.53522,13.55172,569.0,61.0
97573295,52.45981,13.37691,1182.1,116.12
97573270,52.53503,13.27234,439.0,40.0
97573091,52.48192,13.44439,813.0,67.6
97572610,52.53501,13.55172,635.0,68.0
97572555,52.53556,13.27259,595.0,57.0
97572527,52.47254,13.46459,589.0,55.71
97572234,52.48842,13.54022,416.5,49.0
97571795,52.50626,13.30114,1100.0,121.05
97571743,52.55529,13.42151,377.4,37.0
97571573,52.52466,13.33337,418.7,38.76
97569769,52.52507,13.32837,620.0,51.65
97569194,52.4118,13.25599,540.0,55.3
97569066,52.43304,13.52923,999.0,84.65
97568218,52.43304,13.52923,899.0,76.26
97567386,52.5339,13.38003,1610.18,96.13
97567345,52.43304,13.52923,899.0,76.26
97567128,52.54189,13.35073,749.0,87.0
97566990,52.53424,13.37958,1455.24,86.88
97566969,52.53387,13.37946,1445.9,87.63
97566347,52.49728,13.51089,700.0,42.7
97565519,52.47052,13.43261,353.85,33.7
97565165,52.53525,13.35678,711.0,90.0
97564835,52.51699,13.46821,920.0,40.0
97563772,52.43126,13.46043,789.0,83.0
97563503,52.47985,13.42219,805.0,67.0
97563361,52.53439,13.5517,479.0,51.0
97562754,52.49231,13.51197,415.0,36.0
97562399,52.42954,13.46887,288.84,44.99
97546394,52.52145,13.42385,1283.4,88.51
97546391,52.52145,13.42385,760.96,52.48
97546389,52.52145,13.42385,1726.08,119.04
97546384,52.52145,13.42385,1468.32,104.88
97546378,52.52145,13.42385,884.38,63.17
97546357,52.52145,13.42385,1782.14,132.01
97545646,52.50918,13.47382,670.0,49.62
97540393,52.52746,13.3872,1500.0,104.0
97538872,52.49591,13.46868,522.0,50.73
97526304,52.49681,13.3117,1989.0,184.39
97523418,52.51246,13.53334,820.0,81.96
97523367,52.52925,13.2994,564.0,31.0
97523354,52.51247,13.53382,675.0,67.5
97523250,52.5158,13.39109,590.0,60.0
97523125,52.51167,13.53075,591.0,59.05
97500320,52.50066,13.29834,640.0,82.0
97500113,52.53102,13.3252,1169.0,86.56
97499932,52.53319,13.40203,420.0,44.0
97499352,52.49773,13.28549,680.0,140.0
97498788,52.49593,13.34448,1000.0,85.0
97498435,52.49525,13.39637,455.63,36.45
97497258,52.48068,13.34536,869.0,79.0
97496837,52.50154,13.45641,753.03,55.78
97496811,52.48528,13.34546,521.84,49.23
97496611,52.56079,13.44604,494.0,44.83
97493143,52.48162,13.44393,786.0,65.5
97493068,52.49028,13.51097,323.12,49.71
97493067,52.49028,13.51097,323.12,49.71
97493065,52.49028,13.51097,323.15,49.72
97493064,52.49028,13.51097,329.13,50.64
97493063,52.49028,13.51097,329.32,50.67
97493062,52.49052,13.51149,439.5,67.62
97493061,52.49052,13.51149,439.17,67.57
97493060,52.49052,13.51149,358.74,55.19
97493059,52.49097,13.51207,439.69,67.65
97493058,52.49097,13.51207,441.03,67.85
97493057,52.49097,13.51207,358.41,55.14
97492770,52.53333,13.37972,1307.51,78.06
97492705,52.53416,13.40716,1460.0,106.0
97491951,52.5317,13.3339,664.5,63.78
97491300,52.51277,13.4622,483.3,51.58
97490895,52.47254,13.46459,589.0,56.0
97490392,52.52337,13.45065,715.0,59.0
97489240,52.48479,13.44978,730.0,68.67
97489154,52.47226,13.4527,1500.0,117.27
97489065,52.43376,13.55293,421.0,62.75
97489050,52.58001,13.39669,945.0,92.0
97489002,52.55513,13.3726,849.0,64.0
97488861,52.55315,13.40904,420.0,36.0
97488121,52.49913,13.30424,1420.0,141.29
97487386,52.43982,13.58197,1046.4,109.7
97487385,52.43977,13.58201,601.8,59.38
97487384,52.43982,13.58197,664.5,59.33
97487383,52.43982,13.58197,663.6,59.25
97487382,52.43982,13.58197,1259.87,125.36
97487368,52.53983,13.35046,648.5,59.0
97487157,52.48978,13.45243,1467.23,94.66
97487119,52.56933,13.32337,591.48,69.26
97486887,52.54574,13.35859,622.0,67.2
97486109,52.53273,13.37125,1198.0,78.03
97485085,52.46257,13.5884,697.4,70.68
97485022,52.53039,13.34961,997.0,101.4
97484260,52.55467,13.43996,470.0,58.0
97483593,52.43462,13.52723,759.0,66.3
97483310,52.58763,13.3688,400.0,49.64
97483305,52.49452,13.43806,1082.0,115.11
97482553,52.50726,13.31072,1250.0,93.55
97481706,52.48674,13.3841,1068.0,89.0
97480720,52.51828,13.46882,1450.0,101.09
97480668,52.53414,13.37011,936.0,72.0
97480568,52.54146,13.41313,1070.0,81.0
97478481,52.5301,13.30479,320.0,33.0
97465076,52.53102,13.3252,936.0,69.35
97464513,52.55131,13.37793,990.0,80.0
97464237,52.55131,13.37793,490.0,43.0
97463627,52.45984,13.41738,754.0,68.5
97462206,52.50752,13.49639,1326.0,110.55
97461662,52.53249,13.43121,780.0,69.43
97460081,52.55061,13.36045,643.0,64.3
97459982,52.53476,13.40758,1051.78,79.2
97458827,52.49485,13.42793,697.0,53.59
97457464,52.52149,13.38466,1458.0,110.17
97457283,52.57481,13.38009,441.0,40.86
97457035,52.56401,13.38968,675.0,55.2
97455713,52.58656,13.39291,614.0,68.2
97455700,52.42203,13.49615,599.41,65.0
97455562,52.50745,13.2924,663.0,81.87
97454892,52.52361,13.16632,399.0,65.0
97454693,52.52361,13.16632,399.0,65.0
97454483,52.52314,13.1669,419.0,68.0
97454461,52.4868,13.42753,452.0,49.07
97454262,52.53099,13.34515,599.0,73.31
97453694,52.58309,13.33701,299.0,34.0
97453612,52.54929,13.45845,505.0,50.76
97452897,52.51797,13.43888,644.0,58.5
97451564,52.47592,13.43864,1299.0,114.0
97451442,52.52329,13.40217,4464.0,248.0
97451433,52.52528,13.41825,1300.0,106.7
97451220,52.52502,13.41559,480.0,24.58
97451136,52.52502,13.41559,479.0,24.58
97451104,52.53558,13.50522,369.0,29.0
97450879,52.52329,13.1678,486.0,78.0
97450802,52.52523,13.41574,480.0,24.58
97450659,52.52015,13.16419,365.58,64.0
97450536,52.50745,13.2924,663.0,81.87
97450034,52.45342,13.63209,475.0,54.3
97449097,52.47737,13.43138,428.69,73.56
97448558,52.41456,13.37543,440.47,51.82
97447659,52.43496,13.31018,676.71,71.61
97447569,52.52502,13.41559,489.0,24.49
97447286,52.50692,13.32288,1990.0,171.87
97447081,52.46447,13.34101,600.0,61.76
97446654,52.45342,13.53631,323.64,49.79
97434836,52.42039,13.42926,680.0,62.0
97434760,52.53333,13.37972,1040.0,59.0
97434502,52.53333,13.37972,1025.0,58.0
97433793,52.53333,13.37972,1160.0,66.25
97433306,52.53281,13.40745,393.33,58.75
97433056,52.43988,13.31085,649.0,62.5
97432608,52.49404,13.43991,999.0,72.82
97429604,52.46676,13.51072,580.0,63.0
97429573,52.46676,13.51072,580.0,63.0
97429366,52.64587,13.49918,840.0,105.0
97428068,52.52977,13.60882,366.06,68.04
97426909,52.5517,13.43119,799.0,77.91
97426656,52.50883,13.269,1321.98,120.18
97426495,52.42621,13.3323,558.8,53.22
97426229,52.53375,13.43481,630.0,53.0
97426138,52.51793,13.46384,1050.0,69.82
97425338,52.42354,13.24913,500.0,50.0
97425302,52.53514,13.59031,343.35,57.13
97425301,52.45342,13.53631,325.52,50.08
97423958,52.56401,13.38968,675.0,55.19
97422859,52.49464,13.35122,1200.0,110.0
97422751,52.49148,13.5261,972.0,81.0
97422703,52.55729,13.46619,695.5,73.21
97422294,52.54876,13.44722,909.0,69.92
97421683,52.52754,13.33326,1023.09,118.14
97421498,52.57498,13.21349,556.0,69.55
97421341,52.57374,13.21334,479.0,57.77
97420693,52.50459,13.38428,1085.0,55.73
97420549,52.52687,13.33196,600.0,55.0
97420515,52.52601,13.30704,1340.0,108.0
97420355,52.45324,13.53776,659.05,56.6
97419692,52.58767,13.40191,290.0,24.05
97418937,52.45324,13.53776,658.82,56.66
97418550,52.51068,13.4677,718.9,70.0
97418480,52.53304,13.42564,3020.0,205.0
97418381,52.4408,13.50348,345.0,48.65
97417401,52.44247,13.38106,819.0,78.0
97416952,52.52835,13.4096,1432.0,89.5
97416940,52.52835,13.4096,1387.5,92.5
97416934,52.59006,13.28456,420.0,60.0
97416837,52.52307,13.44783,429.0,40.0
97416421,52.49024,13.48238,719.68,58.99
97402923,52.50884,13.4584,872.08,79.28
97402917,52.50859,13.45859,666.75,44.45
97402911,52.50883,13.45843,851.25,56.75
97402895,52.50859,13.45859,637.65,42.51
97402892,52.50884,13.4584,1062.36,81.72
97402886,52.50859,13.45859,1397.9,99.85
97402882,52.50883,13.45843,497.7,33.18
97402876,52.50883,13.45843,587.4,39.16
97402872,52.50859,13.45859,639.6,42.64
97399642,52.51427,13.31792,760.0,36.0
97398893,52.4385,13.49546,384.85,65.45
97398892,52.43825,13.49453,347.18,54.76
97397817,52.46875,13.43418,749.0,69.0
97397093,52.46211,13.34444,449.0,35.0
97396761,52.54854,13.36458,1150.0,93.64
97396668,52.54854,13.36458,1000.0,83.65
97396397,52.54854,13.36458,1000.0,87.4
97394332,52.53237,13.33491,1350.0,115.88
97394182,52.50883,13.269,1146.75,104.25
97393131,52.49464,13.35122,1200.0,110.0
97392295,52.54876,13.44722,843.0,62.45
97392111,52.5212,13.16918,367.0,63.26
97392012,52.50296,13.48811,620.0,52.0
97391841,52.50883,13.269,1321.98,120.18
97391797,52.48035,13.32234,579.0,52.3
97390993,52.53423,13.38131,1582.56,98.91
97390393,52.43031,13.19356,926.84,88.27
97390370,52.48242,13.5328,480.42,56.52
97389896,52.5187,13.1722,359.0,59.83
97389872,52.52976,13.42638,750.0,74.3
97389868,52.46216,13.37728,596.0,58.98
97389740,52.42814,13.31555,730.57,73.57
97388149,52.51031,13.44943,1390.0,118.05
97387648,52.47718,13.42081,540.0,49.01
97387435,52.52615,13.40014,2112.0,114.06
97387396,52.52615,13.40014,1919.0,101.01
97387320,52.57374,13.21334,579.0,57.77
97386754,52.46682,13.49405,747.0,85.51
97386739,52.53975,13.55664,290.0,34.5
97386620,52.51899,13.16595,537.0,76.0
97385794,52.46398,13.51067,420.0,50.0
97385647,52.53045,13.42405,1998.0,130.0
97385501,52.45573,13.51333,373.05,59.64
97385322,52.52246,13.37942,1584.6,132.05
97385318,52.52814,13.17012,552.72,70.77
97385311,52.51787,13.38807,3068.1,204.54
97384962,52.57374,13.21623,481.0,55.92
97384807,52.43624,13.57241,725.0,71.49
97384274,52.60718,13.33441,439.0,70.0
97384176,52.61084,13.33709,526.94,80.0
97383958,52.50883,13.269,1454.86,132.26
97383623,52.54867,13.45792,1050.0,94.0
97383546,52.55025,13.47483,757.13,100.95
97382430,52.52835,13.4096,1387.5,92.5
97382374,52.52835,13.4096,1432.0,89.5
97381911,52.5088,13.26671,551.0,64.06
97368982,52.57261,13.41651,999.8,82.56
97368815,52.51916,13.30009,1619.0,134.9
97368558,52.43825,13.57254,850.0,80.5
97368245,52.42223,13.32741,1133.0,103.01
97368233,52.53479,13.44517,509.52,42.46
97364420,52.54057,13.41302,1316.66,96.86
97364251,52.53021,13.61296,257.57,33.45
97364248,52.53177,13.61407,426.22,81.34
97364117,52.49491,13.48483,845.0,73.43
97364115,52.49558,13.48572,767.0,66.7
97362889,52.44601,13.31663,863.8,61.7
