listing_id,id,date,reviewer_id,reviewer_name,comments,language
46704484,1068685427561905344,2024-01-14,71919608,Pia,alles war super. Die Wohnung sieht genauso aus wie auf den Bildern. Die beiden sind super nett- ich habe mich direkt wohl gefühlt. ich würde wieder kommen.,de
45644816,1099151949875905765,2024-02-25,16675505,Sina,"Wir haben ins total in Valeries traumhafte Wohnung verliebt und haben uns pudelwohl gefühlt, wir kommen gerne wieder. Es hat auch alles super und problemlos geklappt. Vielen Dank!",de
45644816,1105730915111539463,2024-03-05,140808036,Sophie,"Valeries Wohnung ist super schön eingerichtet, es war sehr sauber und es hat uns an nichts gefehlt. Es gab nichts auszusetzen und ich kann die Wohnung zu 100% weiter empfehlen!",de
45644816,1114383740329281349,2024-03-17,1812439,Fanny,sehr schöne wohnung an top lage - wir kommen gerne wieder!,de
46740501,1091967441939589707,2024-02-15,474211328,Arthur,"Wir (zwei Paare) hatten eine wunderschöne Zeit und haben uns wie zu Hause gefühlt. Wohnung toll ausgestattet, U-Bahn und Supermarkt sehr nah, Möglichkeit zum Joggen um den nahegelegenen Plötzensee (mit Eisbaden) oder am Kanal, fussläufig schöne Bars ( z.B. Curly) und Micro Breweries ( z. B. Vagabund und Eschenbräu). Vielen Dank an Martin und Tim, gerne wieder!",de
46746763,1099935003283115824,2024-02-26,82512688,Vincent,"Sehr schöne Unterkunft, in einer super Lage nähe Kotti, aber trotzdem sehr ruhig durch den Hinterhof. Das Bett ist super bequem, die Fußbodenheizung im Bad war auch ein tolles extra! <br/>Haben uns sehr wohl gefühlt und kommen gerne wieder ! <br/>Kann die Unterkunft wärmstens empfehlen! <br/>Einziges Manko war, dass die Spülmaschine nicht ausgeräumt war, als wir ankamen, und dass leider vor der """"Balkontür"""" vor den Blumentöpfen alles voller Scherben war, da da anscheinend etwas zu Bruch ging vor unserem Aufenthalt. Falls diese zwei Sachen nicht gewesen wären, hätte ich 5 Sterne vergeben.",de
47215807,1060764934221486550,2024-01-03,122437183,Sinja,Das Hotel liegt sehr zentral und ist wirklich toll. Bei unserem nächsten Aufenthalt in Berlin werden wir uns wieder fier das Gat Point Charlie entscheiden.,de
47215807,1061487523827686533,2024-01-04,237800804,Vicki,Bra läge! Litet men funktionellt rum.,de
47215807,1061548527243121303,2024-01-04,87694096,Laura,"Sehr angenehmer Aufenthalt, perfekte Lage. Wir waren zufrieden. <br/>Nur das Frühstück für 18€ pP fanden wir zu teuer. <br/>Dennoch sehr zu empfehlen",de
47215807,1073804505422532189,2024-01-21,284745128,Hannah,Sehr zentral gelegen. Würde ich immer wieder buchen,de
47215807,1083929918614009620,2024-02-04,558700594,Susan,Für den Preis war alles okay.,de
47215807,1089772767346106775,2024-02-12,40654251,Inga,"Sauberes Zimmer mit guter Beleuchtung, Lage zentral am Checkpoint, so dass man schnell zum Hbf oder nach Kreuzberg kommt. Super fand ich die kostenlose Teestation auf der Etage!! Gerne wieder.",de
48181314,1063619160745274983,2024-01-07,426801574,Ina,"Wir durften ein verlängertes Wochenende im Appartement 1 verbringen und sind super zufrieden. Der Check-In war total einfach und Volker immer super zu erreichen! Das Badezimmer und die schönen hohen Decken fanden wir besonders toll. Es war warm und sehr ruhig, obwohl man mit dem S-Bahnhof Tag und Nacht sehr schnell in der Stadt war. Wir kommen gerne wieder!",de
48181314,1078863742241067018,2024-01-28,455015103,Magnus,"Eine sehr saubere, schön eingerichtete Ferienwohnung in super Lage. <br/>Die Kommunikation mit Volker lief super und war sehr angenehm. <br/>Für den nächsten Trip nach Berlin komme ich gerne wieder.",de
48181314,1094124107078814560,2024-02-18,131609341,Hannah,"Unser Aufenthalt in Berlin war super. Die Wohnung war gut auffindbar und Checkin war einfach und unkompliziert. Die Wohnung war sauber und gut ausgestattet In der Wohnung ist es sowohl tagsüber, als auch nachts sehr ruhig (trotz der Straße). S-Bahn Station ist zu Fuß gut erreichbar gewesen und das Auto haben wir auf einem kostenlosen Parkplatz in einer Seitenstraße geparkt. Der Kontakt zum Vermieter war auch klasse. Man bekommt eine schnelle Rückmeldung und er ist immer erreichbar. Ich würde die Wohnung wieder buchen und kann einen Aufenthalt nur weiterempfehlen.",de
48181314,1097042161798260058,2024-02-22,461189937,Mkks,"Alles hat prima geklappt, wir kommen gerne wieder ;-)",de
48181314,1099242893724206976,2024-02-25,131660915,Aline,"Wir hatten, wie die letzten Male einen sehr schönen Aufenthalt. Die Ferienwohnungen sind gepflegt und praktisch eingerichtet. Der Kontakt war, wie gewohnt freundlich und entspannt.",de
48181314,1102751114610481282,2024-03-01,540901232,Marcin,"Schönes, großes und sauberes Unterkunft. Sehr ruhig und privat. Im 20 Sekunden zu Fuß Pizza und Kebab erreichbar! Kann ich nur empfehlen! Bis bald 👋 <br/>LG Marcin",de
48181314,1104299016383631825,2024-03-03,69539054,Frederike,"Keine Auffälligkeiten. <br/>Check in war reibungslos. <br/>Es war alles da was wir brauchten. <br/>Kaffee, Tee, <br/>Seife, Duschzeug,",de
48181314,1118007995286439544,2024-03-22,558860301,Britta,"Wunderschöne Wohnung, die nicht weit weg von der S-Bahn Station Schöneweide ist. Die Wohnung ist sehr schön, sauber und groß. Man fühlt sich sehr wohl. Volker hat alle Fragen schnell beantwortet. WLAN war ebenfalls gut. Zu Recht 5 Sterne!",de
47215807,1091191311694931814,2024-02-14,188185435,Rita,"Ein tolles, sauberes Hotel in super Lage. Das Personal war außergewöhnlich freundlich. Sehr zu empfehlen !!",de
47215807,1102053390378106609,2024-02-29,15902084,Sergio,"Klein Zimmer mit gar keine Ausstattung, nicht mal Steckdosen",de
48181556,1083297437586328853,2024-02-03,499985595,Alexander,"Die Unterkunft liegt sehr gut im belebten östlichen Teil Berlins. Man ist schnell am Ostkreuz, an der Warschauer, im Cinestar am Treptower Platz, an der Mercedes Benz Arena, etc. Eric und Gini waren sehr proaktiv in der Kommunikation und der Check In verlief reibungslos mit der automatischen Tür. Die Wohnung war sauber, ordentlich und entsprach voll und ganz meiner Erwartung. Preis-Leistung stimmen im Großen und Ganzen auch, weil die Wohnung echt schön ist (einen Stern habe ich abgezogen, weil wir nur eine Nacht dort waren und durch die Reinigungsgebühr auch schon ein Hotelzimmer drin gewesen wäre). Wir waren sehr zufrieden, dort übernachten zu können und ich wüsste nichts, was es zu beanstanden gibt.",de
48181556,1087598094125979069,2024-02-09,559087151,Anthony,Die Wohnung war sehr schön und die Lage war perfekt! Die Kommunikation lief auch super 😄,de
48181556,1091221516689880166,2024-02-14,136786680,Teresa,"Wir haben uns zu dritt sehr wohl in der Unterkunft von Gini & Eric gefühlt. Super Kommunikation, schneller und unkomplizierter Check-In. <br/>Die nächsten Trips nach Berlin sind schon geplant und wir hoffen, dass eure Unterkunft wieder verfügbar ist. <br/>Vielen Dank nochmal für alles 🫶🏼",de
47488393,1088253135710413626,2024-02-10,24913735,Nora,"Alles wie in der Anzeige beschrieben. Einfacher check-in, gemütliche Unterkunft, nette Gastgeberin.",de
47488393,1091881684293329408,2024-02-15,149947173,Matthias & Lydia,"War eine super Zeit bei euch. Haben uns gleich wohl gefühlt. Im Gäste-Zimmer, Bad und der Küche... findet man alles, was für einen angenehmen Aufenthalt benötigt wird. Schön, dass es auch immer mal einen kurzen Austausch gab und ihr auf unsere extra Wünsche eingegangen seid. Freuen uns schon auf ein Wiedersehen!",de
47533570,1099193985167124768,2024-02-25,539500595,Marco,Es war nicht das erste Mal in dieser Unterkunft und es ist immer wieder schön.,de
48202559,1078846101728358316,2024-01-28,265802633,Sascha,"Jens ist ein super Gastgeber, flexibel und jederzeit hilfsbereit. Aufgrund des Bahnstreiks hatten wir mit einigen Herausforderungen zu kämpfen und Jens hat dabei super geholfen, vielen Dank. Wenn wir das nächste Mal in Berlin sind, kommen wir gerne wieder.",de
48202559,1089094791312051379,2024-02-11,137126280,Teresa,"Ich wurde persönlich und sehr freundlich von Jens in der Unterkunft empfangen. Die Wohnung entspricht genau der Beschreibung, ist sehr sauber und liebevoll eingerichtet.<br/>Es war mir eine Freude, auch dass wir uns gut unterhalten haben. Bei Jens kann man sich fühlen wie zu Hause 😊<br/>Es hat NICHTS gefehlt.",de
48202559,1098504678529894717,2024-02-24,397240880,Elena,"Der Aufenthalt in Jens‘ Wohnung war wirklich super. Wir haben uns direkt sehr wohl gefühlt und die Wohnung ist sehr schön und sauber. Auch seine Hündin Bonnie haben wir direkt ins Herz geschlossen und uns bei jedem „Nachhausekommen“ auf sie gefreut, so hat auch sie sich scheinbar jeweils auf uns gefreut. Jens ist ein sehr lieber Gastgeber, zuvorkommend und unkompliziert. Die Wohnung ist sehr sauber, hell und modern. Auch das Zimmer ist schön und ausreichend gross für zwei Personen. Die Lage ist ebenfalls grandios, da man sehr nah an einer U-Bahn-Station ist und auch zu Fuss tolle Umgebungen erreichen kann. Wir empfehlen den Aufenthalt in Jens‘ Wohnung auf jeden Fall und werden wieder bei ihm hausen wollen, wenn wir das nächste Mal in Berlin sind!",de
47765512,1114348040517840348,2024-03-17,241871077,Selina,"Total freundliche Begrüßung, einfache und unkomplizierte Kommunikation. Wir haben uns sehr wohl gefühlt und die Wohnung ist wirklich total stilvoll und gemütlich eingerichtet. Es war alles vorhanden und es hat an nichts gefehlt. Dankeschön!",de
48242685,1103558541612036534,2024-03-02,511580979,Aisha,"Ich fand die Wohnung sehr schön, es war leider nur blöd, dass wir für unseren längeren Aufenthalt die Schränke nicht benutzen konnten, weil diese mit seinen Kleidungen befüllt war. Man kommt von der Wohnung aus sehr gut in die Stadt. Bei der Sauberkeit hätte man besser sein können. Wir haben direkt alles sauber gemacht, weil wir es etwas schmutzig fanden.",de
48309575,1067310606984406889,2024-01-12,50656330,Mathieu,"Total lieber Kontakt, gemütliche Unterkunft, für mich und die Situation perfekt! Würde ich jederzeit wieder buchen :) danke euch für den schönen Aufenthalt :)",de
48309575,1094069783752948776,2024-02-18,20295435,Peter,"Hat alles prima geklappt, alles so wie beschrieben!",de
48309575,1109369614457689695,2024-03-10,431113296,Dimitri,"Beim dem 10-tägigem Aufenthalt sind kaum Wünsche übrig geblieben. Das Apartment befindet sich unter der Erde, aber es gibt während des Tages dennoch genug Sonnenlicht. Alles ist mit Geschmack und Liebe eingerichtet. Der Gastgeber stand bei Fragen auch stets zur Seite. Fazit: ich komme gerne nochmals.",de
48309575,1114423091371131770,2024-03-17,456161345,Nathalie,"Die Unterkunft war sehr sauber und hatte eine gute Ausstattung, so wie es beschrieben worden ist.<br/>Der Check-in war sehr einfach und Katharina wsr such sehr gut erreichbar und hat sich sehr schnell gemeldet.<br/>Ich kann den Aufenthalt nur empfehlen.",de
46812239,1066608503405787533,2024-01-11,452068332,Viktoria,"Super sauberes Zimmer, guter Check-in, man fühlt sich im Zimmer auf jeden Fall auch sicher, da es einen Code für den Etagenzutritt benötigt. Ansonsten vor allem für den Preis mega Lage und schönes Zimmer. Würde wieder dort buchen",de
46812239,1073852257622635898,2024-01-21,263659050,Philipp,"Schönes Zimmer in guter Lage, viele Restaurants in der Nähe und gute Anbindung zur U-Bahn bzw. Tram",de
46812239,1091166370925839152,2024-02-14,236252069,Alexandra,"Unterkunft war von der Ausstattung her sauber, Gegend ist. <br/>Allerdings war es nie richtig leise - sogar sonntagabends war irgendwo eine Party im Gebäude.",de
46812239,1091211952826096432,2024-02-14,556247770,Mareike,"Schickes kleines Hotel mit sehr sauberem und stylischem Zimmer. Check in und check out haben wunderbar funktioniert und die Anweisungen per Textnachricht waren ebenfalls sehr hilfreich. <br/>Die Zimmer sind allerdings relativ hellhörig, was bei höherer Belegung eventuell etwas laut werden könnte. War während meines Aufenthaltes aber alles okay 👍",de
46812239,1091992503462176928,2024-02-15,537708503,Timon,Hervorragend für jeden.,de
46812239,1094169247711584151,2024-02-18,386635037,Julia,"Hat sich gelohnt, würde wieder dort hinfahren.",de
46812239,1106436324177016879,2024-03-06,430822384,Katrin,"Das Zimmer war für zwei Nächte gut. <br/>Besonders positiv fand ich:<br/>- Schöne Einrichtung<br/>- Sehr sauber <br/>- Kaffee & Tee kostenlos <br/>- Gemütliches Bett<br/>Ein Stern Abzug für Folgendes:<br/>- Der Boden in meinem Zimmer war etwas kaputt und im Zimmer könnte noch ein etwas helleres Licht installiert werden. <br/>- Ich war alleine unterwegs und da ich nicht gerne Aufzug fahre, habe ich die Treppe benutzt. Leider war mein Zimmer sehr versteckt und ich musste eine ganze Weile durchs Gebäude und durch viele Türen laufen und hab mich dabei nicht ganz wohl gefühlt. <br/>Insgesamt hat es mir gut gefallen.",de
46812239,1107915343098256159,2024-03-08,12316137,Steffi,Kein klassisches AirBnB aber ein gutes Hotel in guter Lage.,de
47897467,1089078085878585797,2024-02-11,243698009,Alexandre,"Margaryta ist eine großzügige und  freundliche Person. Es war alles perfekt, sauber und gemütlich. Außerdem kann man mit ihr sehr angenehm eine Tasse Tee trinken und über interessante Dinge reden. Sehr gerne wieder!",de
46864073,1064364660490658710,2024-01-08,143276340,Antonia,"Die Unterkunft ist sauber und ist gut ausgestattet. Die Ubahn ist gut zu erreichen. Für die wichtigen Sehenswürdigkeiten muss man allerdings mindestens einmal umsteigen. <br/>Leider gibt es in dem Viertel viel Obdachlosigkeit und Drogenabhängige, sodass man als Frau nachts die Ubahn eigentlich nicht mehr mit gutem Gefühl nutzen kann, das war für uns eine große Einschränkung. Die Umgebung ist zudem auch sehr dreckig.",de
47931601,1087635842837841499,2024-02-09,12293587,Knuth,"DIe Wohnung von Ana war genauso wie auf den Fotos beschrieben. Die Wohnung war blitzsauber und super eingerichtet.<br/>Die Kommunikation vor dem check in war sehr gut beschreiben und hat tadellos funktioniert. Die Lage ist super. Man hat alles in der Nähe wie Supermarkt, Restaurants und Cafe's. Sehr zentral gelegen und die U-Bahn direkt vor der Tür.<br/>Kann die Wohnung und Ana als Gastgeberin nur empfehlen.<br/>Würde die Wohnung jederzeit wieder nutzen.",de
47931601,1114396228903510758,2024-03-17,443635281,Drazen,"Kleine gemütliche Wohnung an perfekter Lage (U-Bahn-Station gleich vor der Haustüre, Alexanderplatz auch zu Fuss schnell erreichbar, Restaurants und Ausgehmöglichkeiten in der Nähe).",de
48080024,1080281226329128169,2024-01-30,244125265,Laura,"Die Unterkunft von Arne ist sehr zentral gelegen, so dass man alles gut erreichen kann. Es fehlt einem an nichts in der Unterkunft. Arne war sehr nett und hat auch schnell geantwortet. Insgesamt hatten wir einen guten Aufenthalt.",de
48080024,1087645170197387234,2024-02-09,381536845,Severin,"Tolle Unterkunft, hat alles nötige da. Einkaufsmöglichkeiten wenige Meter entfernt. Immer wieder gerne.",de
48080024,1089044053666604907,2024-02-11,173079534,Janin,"Wir waren zu Dritt für ein Wochenende in der Unterkunft. Das Apartment hatte alles was man brauchte. Die Gegend ist super zum Bummeln und gut angebunden. Arne war sehr nett und die Kommunikation sehr gut. Wir konnten sogar schon früher einchecken, was uns sehr entgegekam. Gerne wieder. :)",de
48080024,1104231576201327044,2024-03-03,16120732,Benjamin,"Schöne, kleine Bleibe in toller Lage fürs Wochenende gehabt! Die Ausstattung und alles drum herum war super.",de
48080024,1106477144735862170,2024-03-06,206463821,Gabriele,"Generell begrüße ich gute Kommunikation! Während der  langen Autofahrt leider nicht immer möglich. <br/>Alles war,wie beschrieben.<br/>Wasserkocher und Kühlschrank haben funktioniert,  Föhn war vorhanden  ,  Dusche hat ihren Dienst ohne Mucken erledigt. Alles war gut und nichts ging schief,  dafür gibt es positiv!",de
48135198,1069526416334269130,2024-01-15,359265588,Niko,Tolle Unterkunft,de
48154397,1078833451383268432,2024-01-28,48778248,Solveig,"Die Unterkunft ist wie auf den Fotos beschrieben. Eine pragmatisches Einzimmerappartement. Sauber, aufgeräumt, Mikrowelle, Wasserkocher, etwas Geschirr war vorhanden. Ich war nur zum Schlafen da und dafür war es super. Wünscht man sich ein Aufenthaltserlebnis, besonders hygge oder dekorativ, sollte man etwas anderes suchen. Es ist eine pragmatische Übernachtungssituation, sauber mit Küche und Bad. Chris hat immer innerhalb von einer Minute geantwortet, war sehr freundlich und hilfsbereit.",de
48644943,1091211702208191178,2024-02-14,29994118,Ralf,"Hier stimmt alles, Alex hat alles perfekt beschrieben. Die Wohnung ist sehr sauber und man kann von dort aus sofort loslegen.",de
48644943,1109333111550927607,2024-03-10,405747015,Alexander,Alexander ist ein sehr sympathischer Gastgeber. Es war für mich alles vorbereitet und ich habe mich sehr wohl gefühlt.,de
48651189,1060038534073480672,2024-01-02,266431480,Hubertus,Vielen Dank für den tollen Aufenthalt! Das Boot ist perfekt ausgestattet und mit viel Liebe eingerichtet.  Es fehlt an nichts und man hat eine tolle Lage. Auszeit in der Großstadt <br/>Die Kommunikation läuft ebenfalls super!<br/>Wir kommen gerne wieder.,de
48651189,1068715743084672647,2024-01-14,22082590,Nana Cologne,"LIEBE dieses Boot, bis ins Detail alles schön konzepiert - keine harte unbequeme Bettwäsche etc. NEIN einfach wie Zuhause. Möchte unbedingt im Sommer wiederkommen und noch ein paar mehr Tage bleiben.",de
48651189,1083292756752783510,2024-02-03,553439766,Thomas,TolleUnterkunft bei der es an nichts mangelt. Es war selbst Ende Januar kuschelig warm und das Interieur ist echt klasse.,de
48651189,1089056269407656002,2024-02-11,446771846,Walther,Ein tolles Boot mit einem wundervollen Blick und toller Ausstattung!,de
48651189,1104942657370319036,2024-03-04,192692359,Thoralf,Überlegt und geschmackvoll umgebautes Hausboot. Intelligentes Detail: der Infrarot-Heiz-Spiegel im Bad. Kuschlig warm sieht einfach alles besser aus..,de
46864858,1061549572770896355,2024-01-04,313065157,Gökhan,"Sehr freundlich, Gerne wieder",de
46864858,1062202338683407788,2024-01-05,536136285,Mareike,Es war einfach rundum perfekt 🙂,de
46864858,1063704412231164402,2024-01-07,57557059,Oliver,Eine sehr ansprechende Unterkunft. Ähnlich wie in einem Hotel. Sehr sauber. Tolles Bett und Bad. Super Lage der Unterkunft. Die Zugangscodes haben etwas genervt. Es gab 3 Verschiedene.,de
46864858,1074526038994068011,2024-01-22,497583929,Nastasija,Ich war ziemlich zufrieden mit der Unterkunft,de
46864858,1076027061385232515,2024-01-24,443710036,Katharina,"Wir waren absolut begeistert von unserem Zimmer, welches sich in bester Lage in Friedrichshain befand, extrem sauber und gut ausgestattet war. Für den Preis absolut unschlagbar, wir würden jederzeit wieder kommen. Check-in und Check- out waren super einfach und kontaktlos auszuführen und wir konnten sogar früher als zugesichert in unser Zimmer. Erreichbarkeit und Hilfestellung übers Handy ebenfalls top. Rundum absolut zu empfehlen!",de
46864858,1080362415893168322,2024-01-30,448435197,Mattis,"Durch den digitalen Check-In und die AI-Kommunikation sehr flexibel und schnell. Kleines, aber schönes und sauberes Zimmer. Etwas hellhörige Türen, hat uns aber nicht gestört.",de
46864858,1089006002998703140,2024-02-11,421366712,Amelie,"Es war echt super und hat für 2 Personen komplett gereicht. Das einzige, das echt schlecht war, waren die Lichtverhältnisse im Zimmer, es war absolut dunkel. Auch am Eingang, wo der Spiegel hängt, viel zu dunkel und die Wände sind einfach dunkel grau und schwarz gestrichen. Der Raum wirkt dadurch viel kleiner. Klar wir sind in Friedrichshain, aber nicht alles muss hier aussehen wie das Berghain. <br/>Ansonsten alles echt top",de
46864858,1094131847824180044,2024-02-18,16121422,Markus,Trotz des lebendigen Viertels ist die Lage anenehm ruhig. Der Raum war ein wenig eng. Insgesamt ist das Numa-Konzept näher am Hotel als an der Airbnb-Idee.,de
46864858,1096995699436235600,2024-02-22,116585665,Leon,"Super für ein paar Tage in Berlin! Sauberes, hochwertig ausgestattetes Zimmer mit guter Lage. Sehr einfacherer Check-In/Out!",de
46864858,1099964591311936666,2024-02-26,234323061,Angelika,"Sehr gute Lage ganz in der Nähe vom Boxhagener Platz, Samstags ist dort ein schöner Markt, sonntags Flohmarkt. <br/>In der Nähe jede Menge Cafés, Restaurants, Bars, Läden. Für jeden Geschmack was dabei. <br/>Unterkunft sehr sauber und geräumig. Das Gebäude ist etwas weitläufig und verwinkelt. Aber man kommt schon klar, wenn man das Zimmer einmal gefunden hat. Jederzeit gerne wieder😊",de
46864858,1100637415920723142,2024-02-27,483326446,Julia,Es war die perfekte Unterkunft für unseren kurzen Berlin Aufenthalt!,de
46864858,1101357504744333909,2024-02-28,332330126,Lena,Sehr gut ☺️,de
46864858,1114455492534250564,2024-03-17,446167275,Richard,Es war ein sehr angenehmer Aufenthalt. Die Räumlichkeiten waren wie beschrieben und sehr sauber. Die Wände sind jedoch sehr dünn und manchmal hörte man die Gäste im Nebenzimmer bei sportlichen Aktivitäten.<br/>Wirklich zu empfehlen. Komme gerne wieder.,de
48673134,1094125331957167277,2024-02-18,442528736,Charlene,Wir hatten einen sehr schönen Auffenthalt in Franks Wohnung. Alles entsprach Der Beschreibung und die Lage war ideal um Berlin zu erkunden. Wir würden hier erneut übernachten. Danke Frank!,de
46865074,1064453179842531062,2024-01-08,44721744,Manuel,Für ein Berlin-Wochenende eine perfekte Adresse!,de
49125298,1068724230333513293,2024-01-14,428426809,Monnapha,"Die Unterkunft sieht aus wie auf de Bildern, was toll ist!<br/>Sie ist sauber und gut erreichbar. Die Busshaltestelle ist direkt vor der Türe.<br/>Allerdings war der Fernseher kaputt und der Schwamm zum Geschirr reinigen fehlte. Beim Check-in mussten wir warten, aufgrund von Kommunikationsschwierigkeiten und die falsche Zimmer Nummer wurde angegeben.",de
46866971,1068692168722791754,2024-01-14,162195163,Lukas,"Alles super, nur hätten wir gerne 5 einzelne Bettdecken gehabt. Diesem Wunsch wurde nicht nachgekommen. Dennoch absolut empfehlenswert",de
48732044,1102824339368832119,2024-03-01,77104738,Jennifer,"Die Wohnung liegt super zentral, wenn man im Berlin etwas erleben möchte und dies fernab der Touristenwege. Viele nette Cafés und Restaurants. Ein Pluspunkt. Grundsätzlich ist die Wohnung ausreichend von der Größe und man merkt die Mühe bei der Gestaltung. Auf jeden Fall sollte im  Inserst angegeben werden, dass die Wohnung ebenerdig also im Erdgeschoss an einer Straße liegt. Ich finde nicht, dass hier gilt """"In den Fotos lässt es sich erahnen"""". Was Ben seine Antwort auf diesen Hinweis war. Man sollte sich immer sicher in einer Wohung fühlen. Zumal kurz vor unserer Ankuft die Scheibe eingeschlagen wurde (neues Fenster war eingesetzt aber noch nicht verputzt). Die Wohung wurde kurz vor der Ankunft schnell geputzt. Es tut mir leid aber es war nicht sauber. Die Wäsche riecht faulig und der Staub war nicht zu übersehen. Ben hat die 25 € Reinigungsgebühr zurück überwiesen aber ich hätte lieber eine saubere Wohnung gehabt. Wohlgefühlt haben wir uns leider nicht. Ben war erreichbar und nett.",de
48732044,1112947172595475177,2024-03-15,88442992,Kathrin,Wir kommen gerne wieder und lieben die Gegend rund um die Warschauer Str.,de
48745804,1072324625774112494,2024-01-19,526102015,Eron,"Sehr saubere, gemütliche Unterkunft. S bahn, U Bahn und Bus jeweils nicht weiter als 5 Minuten von der airbnb entfernt.<br/>Gerne wieder",de
48745804,1075306785955557454,2024-01-23,88651366,Eva Anja,"Sam war sehr freundlich und zuvorkommend. Wir haben uns sehr wohl gefühlt, alles war Tiptop! Vielen Dank!",de
48745804,1081023243492154569,2024-01-31,551062108,Gabriele,"Hat alles reibungslos funktioniert.  Bei Fragen war Sam sehr hilfsbereit. Für mich die perfekte Adresse, da meine Freunde direkt in der Nähe wohnen.",de
48745804,1094097458991733791,2024-02-18,330168710,Jasmin,"War Top 👍<br/>Klappte alles wie am Schnürchen und wir waren sehr positiv überrascht. Das airbnb hat etwas sehr heimliges und wir haben uns wohl gefühlt.<br/>Das einzige was gestört hat, ist das man die Menschen, Autos, etc. sehr gut hört, was teilweise recht nervig war in der Nacht.<br/>Wir würden aber wiederkommen, da dies das einzige ist was wir auszusetzen haben. <br/>😇👋",de
48745804,1103482419270113124,2024-03-02,137520722,Jamila,"Die """"Eingangstür"""" ist ein einfaches bodentiefes Fenster und man steht im Grunde direkt am Bürgersteig, wenn man das Studio verlässt. Ebenso war uns nicht bewusst, wie """"dünn die Wände sind"""". Wir konnten jedes einzelne Wort der Nachbarn verstehen. Der Check-In und Check-Out war unkompliziert. Nur die Absprachen im Vorhinein waren etwas mühsam und langsam. Letztlich konnten wir aber etwas eher einchecken, was uns die Anreise erheblich erleichtert hat. Die Sauberkeit des Appartment war """"in Ordnung"""". Der Boden wurde gesaugt und die Oberflächen wurden einmal grob abgewischt. Die Betten waren frisch bezogen. Die Bettdecke hatte allerdings ein Brandloch. Der Tisch war sauber, die Samt-Stühle nicht. Dort waren Staub und Krümel. Unter dem Sofa kamen uns Staubflocken entgegen. Im Badezimmer wurde zwar gewischt, aber nichts angehoben, sodass beim Verschieben des Mülleimers Haare hervortraten. Alles in Allem, """"Ok"""", aber nicht herausraugend.",de
48745804,1119486888036982516,2024-03-24,462001588,Veronika,Super Unterkunft. Sehr freundlicher Gastgeber,de
47025864,1107912618003682096,2024-03-08,366217723,Fabian,"Dominics Wohnung hat eine hervorragende Lage. Der Altbau ist richtig schön und hat viel Charme, einen bezaubernden Innenhof und die Wohnung ist ganz wundervoll und geschmackvoll eingerichtet. Das Bett ist mega bequem und die Wohnung ist sehr hell und ruhig. Auch die vielbefahrene Straße draußen hört man gar nicht. Das Schlafzimmer geht zum ruhigen Hinterhof – ich habe wirklich lange nicht mehr so gut außerhalb meiner eigenen vier Wände geschlafen. Die U-Bahn Rosenthaler Platz ist quasi vor der Tür, viele Einkaufsmöglichkeiten, mehrere Restaurants und Bars sind um die Ecke und man ist schnell in Mitte oder mitten im Prenzlauer Berg. Klare Empfehlung! Und wenn ich wieder in Berlin bin, hoffe ich, dass Dominics Wohnung zur Verfügung steht.",de
49268140,1089800983807457124,2024-02-12,217810295,Shujiao,Es war eine gute Erfahrung.  Farah und ihr Freund waren nett und ich konnte mit ihnen gut kommunizieren.,de
48749186,1097715380781744766,2024-02-23,157658717,Julia Und Thiago,"Christian ist eine herzliche und bemühte Gastgeberin, immer gut erreichbar. Die Wohnung ist wunderbar an ÖPNV angeschlossen und gut zu Fuß erreichbar. Darin findet man alles, was man braucht. Die Wohnung ist sehr ruhig, privat und bietet ausreichend Platz für 2 Personen.  In 3 Minuten ist der nächste Rewe zu erreichen, ansonsten gibt es auch viele tolle Restaurants in der Umgebung. Gerne würde ich hier wieder unterkommen, falls wieder einmal eine Reise nach Berlin ansteht. Vielen Dank für den wunderbaren Aufenthalt!",de
48750437,1061455429587572753,2024-01-04,259034183,Jan,Die Wohnung liegt sehr zentral in Kreuzberg. Restaurants mit verschiedensten Küchen und diverse Spätis sind in wenigen Minuten fußläufig erreichbar.,de
49947938,1110016316755764610,2024-03-11,556457701,Dustin,"Super entspannter Aufenthalt, alles hat problemlos geklappt!",de
49978399,1073806670882738343,2024-01-21,520784080,Evgeniy,"Alles war sehr gut.  Die Wohnung ist warm und hat alles, was Sie brauchen.  In der Nähe der Wohnung gibt es viele verschiedene Verkehrsmittel und eine Bushaltestelle direkt vor dem Haus.  Sie können sogar in die Innenstadt laufen.  Der Eigentümer der Wohnung hat die Check-in-Zeit im Voraus vereinbart und war ständig in Kontakt.  Er war sehr hilfreich mit nützlichen Ratschlägen.  Der Hauptvorteil der Wohnung ist ihre Lage in der Nähe des Stadtzentrums, aber es gibt keinen unnötigen Trubel auf der Straße.",de
49978399,1107844047814731671,2024-03-08,279133219,Gabriella,"Die Lage des Appartements  ist sehr zentral. Mit den öffentlichen Verkehrsmitteln ist alles in wenigen Minuten erreichbar. <br/>Das Appartement an sich ist etwas kleiner, als auf den Bildern und auch etwas hellhörig. <br/>Da wir nur einen kurzen Aufenthalt hatten, war es in Ordnung.",de
49978399,1109389869374106969,2024-03-10,332949705,Thomas,Prinzipiell war der Aufenthalt sehr gut.,de
