id,sentiment,positive_sentiment,negative_sentiment,neutral_sentiment
81049,neutral,0.03813571855425835,0.02518354170024395,0.9366807341575623
81081,neutral,0.008015970699489117,0.017742840573191643,0.9742411375045776
83614,neutral,0.006353190168738365,0.011620637960731983,0.9820261597633362
85560,positive,0.9550911784172058,0.04355506971478462,0.0013537012273445725
86090,neutral,0.00247780280187726,0.007231532596051693,0.9902907013893127
89102,neutral,0.0025691473856568336,0.005850593559443951,0.9915801882743835
102882,positive,0.7460870146751404,0.25388258695602417,3.036203452211339e-05
115576,positive,0.9363716244697571,0.06176193431019783,0.001866441103629768
117649,neutral,0.05780362710356712,0.12191057205200195,0.8202857375144958
127708,negative,0.0385267473757267,0.9601658582687378,0.001307381084188819
135097,neutral,0.003427337622269988,0.009718261659145355,0.9868544340133667
145249,positive,0.9708451628684998,0.027606945484876633,0.0015479810535907745
147339,positive,0.939558744430542,0.05954281613230705,0.0008983959560282528
151249,positive,0.9904553294181824,0.009238051250576973,0.0003065898781642318
159454,positive,0.9754605889320374,0.018237628042697906,0.006301759742200375
162111,positive,0.9153487086296082,0.07726580649614334,0.0073854075744748116
163287,positive,0.9857786893844604,0.014016011729836464,0.00020533577480819076
163411,negative,0.04143211245536804,0.9451839923858643,0.013383938930928707
164475,positive,0.9524115920066833,0.044636085629463196,0.002952268347144127
168615,positive,0.6994000673294067,0.13685469329357147,0.1637452244758606
173153,neutral,0.004946702625602484,0.010787989012897015,0.9842653274536133
174391,positive,0.809097170829773,0.13924512267112732,0.051657672971487045
174547,positive,0.9724627733230591,0.02729027159512043,0.00024690027930773795
174560,positive,0.9586795568466187,0.04095875471830368,0.00036168936640024185
174576,positive,0.9871299862861633,0.012752057053148746,0.00011796586477430537
174579,positive,0.9607923626899719,0.03603013977408409,0.0031774858944118023
176342,neutral,0.002968407003208995,0.009502499364316463,0.9875290393829346
176355,positive,0.6928795576095581,0.13240498304367065,0.1747155338525772
179102,positive,0.9487860202789307,0.050752174109220505,0.000461829942651093
180440,neutral,0.0018728373106569052,0.005627733189612627,0.9924994111061096
181160,positive,0.8409445881843567,0.1037680059671402,0.05528740957379341
182816,neutral,0.0014747895766049623,0.004630582872778177,0.993894636631012
183988,positive,0.8591428399085999,0.08151324093341827,0.05934392288327217
186663,positive,0.9252330660820007,0.065399169921875,0.009367796592414379
186851,positive,0.946525514125824,0.0529724657535553,0.0005019676755182445
188922,neutral,0.00235651689581573,0.007760555483400822,0.9898828864097595
189288,negative,0.04281996563076973,0.954832136631012,0.0023478541988879442
190448,positive,0.9981514811515808,0.0017963324207812548,5.211266397964209e-05
191023,positive,0.928162157535553,0.06387864053249359,0.007959148846566677
192050,positive,0.9950944185256958,0.004847968462854624,5.759389023296535e-05
192499,positive,0.8409445881843567,0.1037680059671402,0.05528740957379341
193601,negative,0.04690293222665787,0.9529399871826172,0.00015711082960478961
194374,positive,0.9777966141700745,0.021927068009972572,0.0002763932861853391
194465,positive,0.9787786602973938,0.021075939759612083,0.0001454187004128471
195413,positive,0.7967517375946045,0.10296958684921265,0.10027866810560226
198239,neutral,0.0039828200824558735,0.009445291943848133,0.9865719079971313
198584,positive,0.9637816548347473,0.033556774258613586,0.0026615443639457226
200125,positive,0.9995779395103455,0.000407955318223685,1.4047705008124467e-05
205296,positive,0.9264015555381775,0.046150293201208115,0.027448121458292007
206021,positive,0.9904499650001526,0.009465182200074196,8.49474236019887e-05
207740,neutral,0.002236866857856512,0.004445898346602917,0.9933172464370728
208495,positive,0.984571099281311,0.014491461217403412,0.0009373877546750009
212470,negative,0.011997665278613567,0.9878525733947754,0.00014981535787228495
214518,neutral,0.05102710425853729,0.07111521810293198,0.8778576850891113
220445,positive,0.8368805050849915,0.15359202027320862,0.009527425281703472
221015,positive,0.9402411580085754,0.04926317185163498,0.010495711117982864
222784,positive,0.9518632292747498,0.04148465022444725,0.006652113515883684
229099,positive,0.9878518581390381,0.011896084994077682,0.0002520456619095057
229348,positive,0.9689342975616455,0.03063678927719593,0.0004288323107175529
229363,positive,0.9678630828857422,0.031720686703920364,0.00041620974661782384
229776,neutral,0.03497953712940216,0.07880508899688721,0.8862153887748718
230611,positive,0.8811449408531189,0.11063448339700699,0.008220594376325607
233083,negative,0.04409870132803917,0.9353719353675842,0.020529422909021378
237670,positive,0.9652746319770813,0.03436385840177536,0.0003614987654145807
238396,positive,0.8588299751281738,0.11011747270822525,0.03105250559747219
242794,positive,0.9991686344146729,0.0008091193158179522,2.2312329747364856e-05
242908,positive,0.9663922786712646,0.030949125066399574,0.0026585597079247236
242927,neutral,0.003638016991317272,0.011061237193644047,0.9853007197380066
242978,positive,0.998365581035614,0.0016247370513156056,9.681682058726437e-06
243057,positive,0.9487309455871582,0.04269779101014137,0.008571241050958633
243063,positive,0.9721961617469788,0.026131359860301018,0.0016724407905712724
243081,positive,0.9869958758354187,0.012857804074883461,0.00014632272359449416
243238,positive,0.7047697305679321,0.22294257581233978,0.07228768616914749
245744,positive,0.965470016002655,0.033333465456962585,0.001196530880406499
245827,positive,0.968255877494812,0.03141525015234947,0.0003288522129878402
250007,positive,0.9972584247589111,0.002654142677783966,8.741717465454713e-05
250253,neutral,0.13323506712913513,0.0897943377494812,0.7769705653190613
250376,neutral,4.115589035791345e-05,0.00011219801672268659,0.9998465776443481
250687,positive,0.9554605484008789,0.043957289308309555,0.0005821272497996688
250704,positive,0.9847311973571777,0.015148653648793697,0.00012015297397738323
250707,neutral,0.002802052069455385,0.004762736614793539,0.9924351572990417
250729,neutral,0.0024904636666178703,0.004135509487241507,0.9933740496635437
250753,neutral,0.003418694017454982,0.009003491140902042,0.9875777363777161
250871,positive,0.9139789938926697,0.07381899654865265,0.012201998382806778
251398,positive,0.999277651309967,0.0007089031278155744,1.3419877177511808e-05
251406,positive,0.4887440800666809,0.24603599309921265,0.2652198076248169
251423,negative,0.37368130683898926,0.43786975741386414,0.188448965549469
251486,negative,0.24127855896949768,0.7170188426971436,0.041702527552843094
251493,positive,0.8687225580215454,0.10574906319379807,0.025528376922011375
251984,positive,0.947837769985199,0.03960227593779564,0.012559947557747364
252664,negative,0.11736483126878738,0.854669988155365,0.027965141460299492
252967,negative,0.057043347507715225,0.9418887495994568,0.0010678800754249096
252993,negative,0.04833277314901352,0.9494809508323669,0.0021862753201276064
254788,neutral,0.0016507188556715846,0.004442010540515184,0.9939072728157043
255557,neutral,0.009093198925256729,0.017355941236019135,0.9735508561134338
255722,positive,0.9224832653999329,0.07563905417919159,0.0018777466611936688
255829,positive,0.9982951283454895,0.0016743370797485113,3.053825639653951e-05
255842,positive,0.8003981709480286,0.1822732836008072,0.01732861064374447
257317,positive,0.9704739451408386,0.028796164318919182,0.0007298311684280634
257373,positive,0.9819539785385132,0.017818216234445572,0.00022780608560424298
264459,positive,0.9585276246070862,0.04052920266985893,0.0009432022925466299
265354,positive,0.9958472847938538,0.004070976283401251,8.176145638572052e-05
265389,neutral,0.004240909591317177,0.006037656217813492,0.9897214770317078
265394,positive,0.9956676959991455,0.004078063648194075,0.000254195649176836
265402,positive,0.9911969900131226,0.008695735596120358,0.00010730279609560966
265408,positive,0.9866650104522705,0.009005539119243622,0.004329492803663015
266086,neutral,2.858805237337947e-05,6.403313454939052e-05,0.999907374382019
267764,positive,0.9419238567352295,0.04537287354469299,0.01270325668156147
267951,positive,0.969505786895752,0.011463179253041744,0.019031014293432236
268974,neutral,0.004298122134059668,0.008394858799874783,0.987307071685791
269455,neutral,0.006105710752308369,0.017202667891979218,0.9766916036605835
273011,neutral,0.0035068155266344547,0.006883861031383276,0.9896093606948853
278415,positive,0.891363263130188,0.08411242067813873,0.024524308741092682
279344,neutral,0.008466420695185661,0.012006346136331558,0.9795272946357727
292864,positive,0.9732325673103333,0.0263495072722435,0.0004178440140094608
301773,positive,0.9919792413711548,0.007143537513911724,0.0008771897992119193
302167,positive,0.9945440292358398,0.005407122895121574,4.887020622845739e-05
303097,positive,0.9757856726646423,0.024055222049355507,0.00015918517601676285
303741,neutral,0.006040894892066717,0.013980227522552013,0.9799787998199463
304904,negative,0.025957856327295303,0.9731883406639099,0.0008538176771253347
305987,neutral,0.007721062283962965,0.012158653698861599,0.9801202416419983
306312,positive,0.8910651206970215,0.10695063322782516,0.001984245842322707
311703,positive,0.9952625036239624,0.004465208388864994,0.00027231351123191416
320028,negative,0.07597831636667252,0.9239406585693359,8.100453851511702e-05
320279,negative,0.02623540163040161,0.9734936952590942,0.00027083815075457096
320305,neutral,0.0003820223791990429,0.0009494916303083301,0.9986685514450073
321295,positive,0.9744272232055664,0.025435153394937515,0.00013761979062110186
321308,positive,0.9981356859207153,0.0018337543588131666,3.0533468816429377e-05
321378,positive,0.9981391429901123,0.001812158152461052,4.870519842370413e-05
322463,positive,0.8912472724914551,0.027483193203806877,0.08126947283744812
322520,neutral,0.0011804245878010988,0.003027518978342414,0.995792031288147
323243,positive,0.9852479696273804,0.014543735422194004,0.00020833403686992824
323255,positive,0.9874096512794495,0.012404796667397022,0.00018554122652858496
323259,positive,0.9657162427902222,0.03409821540117264,0.00018554441339801997
335273,positive,0.9891939163208008,0.010426091030240059,0.0003799605474341661
341910,positive,0.9992966651916504,0.000684166036080569,1.9195898858015426e-05
344856,positive,0.9223402738571167,0.046195968985557556,0.03146382048726082
344986,neutral,0.009036400355398655,0.023752057924866676,0.9672114849090576
345373,positive,0.8719742894172668,0.07398846745491028,0.05403725802898407
352998,positive,0.9981513619422913,0.0018155543366447091,3.3080181310651824e-05
355227,neutral,0.00021833673235960305,0.0005700577166862786,0.9992115497589111
355494,positive,0.9697033762931824,0.030021006241440773,0.0002755736350081861
362076,positive,0.9226169586181641,0.05675617232918739,0.020626848563551903
362701,positive,0.9824478030204773,0.01748359389603138,6.858838605694473e-05
362874,neutral,0.02655612677335739,0.08969925343990326,0.8837445974349976
363454,negative,0.06283745169639587,0.9316168427467346,0.005545617081224918
387607,positive,0.995543897151947,0.004421757999807596,3.4455508284736425e-05
393598,neutral,1.98332254512934e-05,5.0959431973751634e-05,0.9999291896820068
395063,positive,0.9746440052986145,0.023876644670963287,0.0014793366426602006
396771,positive,0.9805497527122498,0.019321855157613754,0.0001283594174310565
398011,negative,0.11065924167633057,0.45062676072120667,0.43871399760246277
399312,neutral,0.035477153956890106,0.09461335092782974,0.869909405708313
399386,positive,0.9647030234336853,0.03485746309161186,0.00043950002873316407
408756,negative,0.288370817899704,0.587478756904602,0.12415046244859695
421236,neutral,0.042568471282720566,0.017003092914819717,0.9404284954071045
425411,positive,0.9947077035903931,0.005087754223495722,0.00020454813784454018
425487,positive,0.9928354620933533,0.006742230150848627,0.0004222808638587594
432210,neutral,0.09483210742473602,0.02684006653726101,0.8783278465270996
432938,positive,0.9823248386383057,0.016317958012223244,0.0013572353636845946
439631,positive,0.9918656945228577,0.008017230778932571,0.0001170108444057405
446975,positive,0.9732839465141296,0.025652771815657616,0.0010632744524627924
453070,negative,0.03418109938502312,0.9607605338096619,0.005058235954493284
456902,positive,0.9399371147155762,0.05660020560026169,0.0034626696724444628
464324,positive,0.9860164523124695,0.01365747582167387,0.00032603382715024054
473386,positive,0.9007564783096313,0.09399375319480896,0.005249703302979469
485726,positive,0.9836926460266113,0.014477523975074291,0.0018297865753993392
488161,positive,0.9954700469970703,0.004339990671724081,0.00018993596313521266
493539,positive,0.7366666197776794,0.06906618177890778,0.194267138838768
499342,negative,0.028111685067415237,0.9699244499206543,0.0019638289231806993
499353,negative,0.024247344583272934,0.9753190279006958,0.0004336104611866176
502598,positive,0.9855985045433044,0.01398635283112526,0.00041516617056913674
504259,positive,0.9993481040000916,0.0006410127971321344,1.0854427273443434e-05
509787,positive,0.998921275138855,0.0010492942528799176,2.9438413548632525e-05
511935,neutral,0.17392760515213013,0.0948415994644165,0.7312307953834534
512476,positive,0.9969813227653503,0.002965252147987485,5.333494482329115e-05
517425,positive,0.9929540753364563,0.006863566115498543,0.0001824099017539993
519671,positive,0.9959055185317993,0.003973862621933222,0.00012063563917763531
523052,positive,0.9939637780189514,0.006004910450428724,3.1297222449211404e-05
530315,positive,0.9994853734970093,0.0005029800813645124,1.1643734069366474e-05
532687,positive,0.6839039921760559,0.20439402759075165,0.11170192807912827
533155,positive,0.771227240562439,0.14290446043014526,0.08586828410625458
533523,positive,0.9737736582756042,0.02304098941385746,0.003185464069247246
533864,positive,0.9956022500991821,0.0043116421438753605,8.616349805379286e-05
541569,positive,0.91571044921875,0.08282110840082169,0.001468402799218893
542674,positive,0.9828240871429443,0.014983832836151123,0.00219206721521914
545037,positive,0.5324302315711975,0.3447919189929962,0.12277784198522568
551390,positive,0.9635629057884216,0.0353364422917366,0.0011006892891600728
573171,neutral,0.005726849660277367,0.013050437904894352,0.9812226891517639
573259,neutral,0.0022793866228312254,0.007220969535410404,0.9904996752738953
578612,positive,0.8253838419914246,0.1745719015598297,4.426855593919754e-05
578821,positive,0.937798023223877,0.05838300660252571,0.003819011617451906
580013,negative,0.05995773524045944,0.9385259747505188,0.0015163103817030787
580667,neutral,0.016901863738894463,0.03560273349285126,0.9474954009056091
583916,positive,0.9355649948120117,0.06293202191591263,0.001502952422015369
584757,positive,0.9879149198532104,0.01191389188170433,0.00017111100896727294
589169,positive,0.9956716299057007,0.004217257723212242,0.00011114172957604751
589285,positive,0.597572386264801,0.18070773780345917,0.22171984612941742
590200,positive,0.9286618232727051,0.06948794424533844,0.0018502589082345366
594032,positive,0.530937135219574,0.3868199288845062,0.0822429358959198
598407,neutral,0.03599676489830017,0.05337799713015556,0.9106252789497375
598982,neutral,0.0017483776900917292,0.006396705750375986,0.9918549060821533
601997,negative,0.0454731211066246,0.8918880224227905,0.06263887137174606
604068,negative,0.43744534254074097,0.5004082918167114,0.062146350741386414
606926,neutral,0.05329134687781334,0.025099730119109154,0.9216089248657227
615018,positive,0.9712479114532471,0.02772744558751583,0.0010247190948575735
619936,positive,0.9028903245925903,0.09634101390838623,0.0007686399621888995
620013,neutral,0.11353478580713272,0.05091368034482002,0.8355515003204346
626620,positive,0.9827661514282227,0.017091266810894012,0.00014253727567847818
627152,positive,0.9828848838806152,0.01699773035943508,0.00011738487228285521
633372,positive,0.9558262228965759,0.03925061225891113,0.004923151805996895
642955,positive,0.9976463913917542,0.0023350303526967764,1.855779191828333e-05
647944,negative,0.11968808621168137,0.76515132188797,0.11516057699918747
652366,positive,0.9800286293029785,0.0193945299834013,0.0005767775001004338
653677,positive,0.9755162000656128,0.02404169924557209,0.0004421782505232841
667849,negative,0.00854871142655611,0.9887546300888062,0.002696746028959751
667899,neutral,0.0022560618817806244,0.006136832758784294,0.9916070699691772
671958,neutral,0.01116276253014803,0.013710929080843925,0.975126326084137
680999,neutral,0.001283368212170899,0.003704490140080452,0.995012104511261
681132,positive,0.8972927927970886,0.07618420571088791,0.02652297541499138
681420,neutral,0.0009708307916298509,0.002521612448617816,0.9965075850486755
682326,positive,0.9304172992706299,0.0671159029006958,0.002466833684593439
682637,negative,0.2011646032333374,0.47324568033218384,0.32558971643447876
685944,negative,0.31080421805381775,0.47005030512809753,0.2191454917192459
687582,positive,0.9393458962440491,0.04616830125451088,0.014485741034150124
691469,positive,0.9950426816940308,0.004890951793640852,6.6256572608836e-05
693357,neutral,0.05957353487610817,0.1692272424697876,0.7711991667747498
694871,neutral,2.4055958419921808e-05,6.537386070704088e-05,0.9999105930328369
696372,positive,0.9636920690536499,0.03550048545002937,0.0008073804783634841
698727,positive,0.9794479012489319,0.020230406895279884,0.00032167299650609493
700806,positive,0.9555222392082214,0.0357486717402935,0.008729075081646442
701909,neutral,0.0022378757130354643,0.004994280636310577,0.9927678108215332
703748,positive,0.9942303895950317,0.005732954945415258,3.663084135041572e-05
703900,neutral,0.013056042604148388,0.028280053287744522,0.9586638808250427
705910,neutral,0.19441357254981995,0.2560979723930359,0.5494884252548218
706237,neutral,0.010863936506211758,0.03325827047228813,0.9558778405189514
715728,positive,0.9594355821609497,0.03379552811384201,0.006768831983208656
722871,neutral,0.00785263441503048,0.02322659268975258,0.9689207673072815
726236,negative,0.20934660732746124,0.6803734302520752,0.11027988791465759
728176,positive,0.99313884973526,0.0067818863317370415,7.920234929770231e-05
728865,positive,0.992895781993866,0.006712747737765312,0.0003913851687684655
728981,neutral,0.007477754261344671,0.02495206892490387,0.9675701856613159
731285,neutral,0.0015897045377641916,0.004094130825251341,0.9943161606788635
737374,neutral,0.0031024953350424767,0.007531823590397835,0.9893656969070435
739363,neutral,0.1072666347026825,0.19964531064033508,0.6930880546569824
742211,positive,0.9922091960906982,0.0077146380208432674,7.61894480092451e-05
743889,negative,0.046142347157001495,0.9477143287658691,0.006143359001725912
744264,negative,0.03128765523433685,0.9631747007369995,0.005537585821002722
749508,positive,0.949590265750885,0.03249587118625641,0.017913877964019775
752358,positive,0.9840188026428223,0.015150194056332111,0.0008309375261887908
753152,positive,0.9882881045341492,0.011572586372494698,0.0001393669517710805
753525,positive,0.979052722454071,0.02000289596617222,0.0009442987502552569
768466,positive,0.9895156621932983,0.009462612681090832,0.0010217613307759166
768616,neutral,0.02498166635632515,0.053858682513237,0.921159565448761
769334,negative,0.018842916935682297,0.9806675910949707,0.0004895039601251483
772627,neutral,0.014257133938372135,0.04395096004009247,0.9417918920516968
773066,neutral,0.0012044545728713274,0.0022563417442142963,0.9965392351150513
776069,neutral,0.0014134689699858427,0.003735328558832407,0.9948511719703674
777993,neutral,0.012190604582428932,0.043646521866321564,0.944162905216217
781039,positive,0.9629512429237366,0.03306601196527481,0.00398267712444067
782924,positive,0.489607572555542,0.14557024836540222,0.36482223868370056
782997,positive,0.8563352823257446,0.0802144706249237,0.06345029920339584
789018,positive,0.8942644000053406,0.09276756644248962,0.012968074530363083
793067,positive,0.9949453473091125,0.005028358194977045,2.631127972563263e-05
795924,positive,0.9511247277259827,0.04849952459335327,0.00037579823401756585
812449,positive,0.9735633134841919,0.024568095803260803,0.0018686389084905386
816748,neutral,0.009120449423789978,0.027559764683246613,0.9633197784423828
817454,positive,0.9543134570121765,0.028815777972340584,0.016870876774191856
817473,positive,0.9950259327888489,0.004879462067037821,9.456089173909277e-05
819740,neutral,0.0030070620123296976,0.007558714598417282,0.9894341826438904
822917,positive,0.9145166873931885,0.08151979744434357,0.003963561728596687
829241,positive,0.9059838652610779,0.09177647531032562,0.002239650348201394
833589,neutral,0.029894471168518066,0.04586396738886833,0.9242416024208069
836938,positive,0.8953595757484436,0.03149949759244919,0.07314087450504303
842173,positive,0.4786355197429657,0.06753753870725632,0.4538269639015198
849431,neutral,0.010077858343720436,0.02035413682460785,0.9695679545402527
851630,positive,0.9973565340042114,0.0026113311760127544,3.2233507226919755e-05
856117,positive,0.9598114490509033,0.038583412766456604,0.0016051259590312839
856845,negative,0.03418109938502312,0.9607605338096619,0.005058235954493284
857540,negative,0.28910282254219055,0.5349794626235962,0.17591772973537445
863534,negative,0.1687079519033432,0.7015128135681152,0.12977924942970276
865222,neutral,0.01379572506994009,0.019015664234757423,0.9671886563301086
866332,positive,0.8766191601753235,0.09569638222455978,0.027684492990374565
868206,positive,0.9940071105957031,0.00593704404309392,5.583802703768015e-05
869793,positive,0.9929623007774353,0.0065820785239338875,0.0004556231724563986
871854,positive,0.8283705711364746,0.13893066346645355,0.032698795199394226
871902,positive,0.9888724684715271,0.010878602974116802,0.000248938420554623
871945,positive,0.9864224791526794,0.013416475616395473,0.00016095755563583225
872925,positive,0.9212039113044739,0.0723080188035965,0.006488071288913488
878074,neutral,0.00044818822061643004,0.0010547536658123136,0.9984970092773438
880130,positive,0.9895039796829224,0.009968386963009834,0.0005276523297652602
880250,negative,0.09632822871208191,0.8978204727172852,0.005851214285939932
883362,positive,0.8472901582717896,0.15165714919567108,0.0010526705300435424
885925,positive,0.8290830850601196,0.1258133500814438,0.04510355368256569
889901,positive,0.9743013381958008,0.025253647938370705,0.0004449094703886658
899264,negative,0.016692858189344406,0.9803240299224854,0.0029832185246050358
899970,neutral,0.22195929288864136,0.16225485503673553,0.6157858371734619
901837,neutral,0.0003936483699362725,0.0009889978682622313,0.9986172914505005
906460,positive,0.965969443321228,0.03226994723081589,0.0017605152679607272
913379,positive,0.966966450214386,0.02994280494749546,0.003090806305408478
919931,positive,0.9713285565376282,0.026187263429164886,0.0024842151906341314
925753,neutral,0.017580119892954826,0.0191182978451252,0.9633015394210815
926497,neutral,0.021343613043427467,0.01717488281428814,0.961481511592865
926670,positive,0.9444230198860168,0.050691623240709305,0.00488540343940258
929443,positive,0.9990956783294678,0.0008743406506255269,2.9969321985845454e-05
937705,positive,0.9791315793991089,0.017529617995023727,0.0033388000447303057
938661,negative,0.02861911803483963,0.968360960483551,0.0030199410393834114
945373,positive,0.9779911041259766,0.02162524126470089,0.000383636710466817
962143,positive,0.9605249166488647,0.039227187633514404,0.0002479559916537255
965074,positive,0.98199063539505,0.01788336969912052,0.00012590309779625386
969200,neutral,0.0007898653857409954,0.0019110067514702678,0.9972991347312927
977063,positive,0.9810917377471924,0.0187467522919178,0.00016146090638358146
978892,neutral,0.0005951584316790104,0.001545469043776393,0.9978594183921814
979758,neutral,0.11512721329927444,0.11287224292755127,0.7720006108283997
989871,negative,0.36593565344810486,0.3978225886821747,0.23624183237552643
993985,positive,0.9434544444084167,0.05323139950633049,0.003314231289550662
997825,neutral,0.012578961439430714,0.018830906599760056,0.9685900807380676
1005341,positive,0.9787495732307434,0.0138503797352314,0.007400096394121647
1005428,negative,0.06412715464830399,0.8960731029510498,0.03979971632361412
1009209,neutral,0.015041871927678585,0.027784720063209534,0.9571733474731445
1014824,positive,0.995445966720581,0.004460906609892845,9.310076711699367e-05
1018784,neutral,0.009121784009039402,0.03019525296986103,0.9606829881668091
1030060,positive,0.9807865023612976,0.01702095940709114,0.0021925917826592922
1032446,negative,0.029118625447154045,0.9698526859283447,0.0010286656906828284
1033506,positive,0.9199873208999634,0.07898703217506409,0.0010256179375573993
1052235,neutral,0.12399619817733765,0.16063037514686584,0.7153734564781189
1052941,neutral,0.0009727940778248012,0.002865186892449856,0.9961620569229126
1062210,positive,0.9524311423301697,0.03930582106113434,0.00826303195208311
1067886,neutral,0.0005791820585727692,0.0013720650458708405,0.9980487823486328
1069492,positive,0.9977339506149292,0.0019338965648785233,0.0003320914402138442
1079551,negative,0.11624917387962341,0.8662285208702087,0.017522258684039116
1084183,neutral,0.008864703588187695,0.020101886242628098,0.9710333943367004
1084512,neutral,0.20125772058963776,0.11083760857582092,0.6879046559333801
1089612,positive,0.9925941824913025,0.006668157409876585,0.000737634371034801
1106372,negative,0.2017461657524109,0.6277020573616028,0.17055177688598633
1111145,negative,0.11790674924850464,0.8584391474723816,0.02365403063595295
1115857,positive,0.9907553791999817,0.008963486179709435,0.00028108860715292394
1115899,positive,0.5213832259178162,0.3029233515262604,0.17569339275360107
1115973,neutral,0.009305677376687527,0.013037658296525478,0.9776566624641418
1120028,positive,0.6185187697410583,0.294827401638031,0.08665376156568527
1120265,neutral,0.07218293845653534,0.056250132620334625,0.871566891670227
1120297,positive,0.9579097032546997,0.03997594863176346,0.0021143483463674784
1125176,negative,0.02916325069963932,0.9622758626937866,0.00856088288128376
1130337,positive,0.9327073097229004,0.0638965591788292,0.0033961113076657057
1146439,positive,0.9782006740570068,0.02117397077381611,0.0006253779283724725
1153584,positive,0.9262335300445557,0.07083461433649063,0.002931885188445449
1157858,neutral,0.01361542847007513,0.021188681945204735,0.965195894241333
1158424,positive,0.8644477725028992,0.10939542949199677,0.026156866922974586
1159572,neutral,0.000582708278670907,0.0012908113421872258,0.9981264472007751
1165955,neutral,0.09648150205612183,0.31208333373069763,0.5914351344108582
1172856,neutral,0.008600936271250248,0.007671792060136795,0.983727216720581
1176228,positive,0.9883065819740295,0.011383460834622383,0.000309994095005095
1176655,positive,0.9990631937980652,0.0007890959968790412,0.00014772068243473768
1177810,positive,0.9606287479400635,0.03849255293607712,0.000878686725627631
1177924,neutral,0.04107080399990082,0.07642225921154022,0.8825069665908813
1185916,neutral,0.2708580791950226,0.11436774581670761,0.6147741675376892
1192961,positive,0.8787001967430115,0.08320672810077667,0.03809305280447006
1205350,positive,0.9968738555908203,0.0030830714385956526,4.295956387068145e-05
1224679,positive,0.9130508303642273,0.07144594937562943,0.015503215603530407
1226803,positive,0.9959392547607422,0.0038757305592298508,0.00018503288447391242
1227566,neutral,0.009222005493938923,0.03647146001458168,0.9543064832687378
1234638,positive,0.9990724325180054,0.0009115514694713056,1.5906520275166258e-05
1237568,positive,0.8069851994514465,0.12019123136997223,0.07282356172800064
1238867,positive,0.9352149963378906,0.062260646373033524,0.0025244243443012238
1255664,neutral,0.12463362514972687,0.08864741772413254,0.7867189645767212
1258253,positive,0.9461871981620789,0.05004759505391121,0.0037651981692761183
1266630,positive,0.9403626918792725,0.05047058314085007,0.009166705422103405
1272125,neutral,0.018568746745586395,0.03001212514936924,0.9514191150665283
1273287,positive,0.9230785369873047,0.06655003130435944,0.010371435433626175
1273930,positive,0.9336414933204651,0.06602467596530914,0.00033388304291293025
1273941,positive,0.9457627534866333,0.053853679448366165,0.00038352259434759617
1273954,positive,0.9577394127845764,0.042091213166713715,0.0001693171652732417
1273965,positive,0.9438536763191223,0.05556304752826691,0.0005832711467519403
1274386,positive,0.9722875356674194,0.025727232918143272,0.0019851988181471825
1274387,positive,0.9722875356674194,0.025727232918143272,0.0019851988181471825
1275721,positive,0.9613455533981323,0.02889048121869564,0.009763974696397781
1277277,positive,0.9263598322868347,0.0688386857509613,0.004801461007446051
1282857,positive,0.9826159477233887,0.01663065142929554,0.000753417145460844
